ID	other_names	genome_data	library_prep	geographical_origin	ecological_origin	substrate	ecology_category	monosporic_derivative	ploidyFACS	ploidyBAF	aneuploidy_BAF	aneuploidy_RD	aneuploidy_binary	aneuploidy_type	RD_aneuploidy	Contaminated	Chr_end_bias	High_var	basename	avg_cov	population_old	pop_summary	population_new	heterozygosity	reference	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	ploidyCons	aneuploidy_num	lineage
SRC 213	SRC213	ERP014555	NA	Bretagne_France	Industrial	Bioindustrial_strains	Industrial	No	2	Unknown	No	No	No	No	No	No	No	No	SRC213	228	1._Wine/European_	1._Wine/European_	TBD	0.000187051	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Wine
sample 40	STG_1	ERP014555	NA	Bordeaux_France	Tree	Tree_leaves	NA	No	2	Unknown	No	No	No	No	No	No	No	No	STG_1	176	4._Mediterranean_oak_	4._Mediterranean_oak_	TBD	0.000284578	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Med Oak
sample 50	STG_2	ERP014555	NA	Bordeaux_France	Tree	Dead_tree	NA	No	2	2	No	+2@3	Yes	Gain	Yes	No	No	No	STG_2	225	4._Mediterranean_oak_	4._Mediterranean_oak_	TBD	0.000299613	Peter_et_al_2018	NA	NA	+2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1	Med Oak
sample 33	STG_3	ERP014555	NA	Bordeaux_France	Flower	Flower	Flower	No	2	2	No	+2@3	Yes	Gain	Yes	No	No	No	STG_3	203	4._Mediterranean_oak_	4._Mediterranean_oak_	TBD	0.00029502	Peter_et_al_2018	NA	NA	+2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1	Med Oak
SX1	SX1	ERP014555	NA	Qinling_Mountain_Shaanxi_province_China	Tree	Bark_from_tree_in_Fagaceae_family_	Tree	No	2	Unknown	No	No	No	No	No	No	Yes	No	SX1	203	15._CHNII_	15._CHNII_	TBD	0.000333121	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	China
SX3	SX3	ERP014555	NA	Qinling_Mountain_Shaanxi_province_China	Tree	Bark_from_Carya_sp.	Flower	No	2	Unknown	No	No	No	No	No	No	Yes	No	SX3	239	15._CHNII_	15._CHNII_	TBD	0.000311191	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	China
T73_1b	T73_1b	ERP014555	NA	Alicante_Spain	Wine	Monastrel_grape_fermentation_(red_wine)	Wine	No	2	Unknown	No	No	No	No	No	No	No	No	T73_1b	215	1._Wine/European_	1._Wine/European_	TBD	0.000156098	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Wine
TayTa	TayTa	ERP014555	NA	Long_An_South_Vietnam	Unknown	Unknown	NA	No	2	2	No	No	No	No	No	0.01	No	No	TayTa	225	26._Asian_fermentation_	26._Asian_fermentation_	TBD	0.000997147	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Asian Ferm.
UC10	UC10	ERP014555	NA	California_USA	Wine	Wine	Wine	No	2	Unknown	No	No	No	No	No	No	Yes	No	UC10	174	1._Wine/European_	1._Wine/European_	TBD	0.000184281	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Wine
UC4	UC4	ERP014555	NA	Germany	Wine	Vineyard	Wine	No	2	2	No	No	No	No	No	No	No	No	UC4	218	1._Wine/European_	1._Wine/European_	TBD	0.000368727	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Wine
UCD_05-780	UCD_05_780	ERP014555	NA	Winters_CA_Wolfskill_USDA_Prunus_germplasm_collection_	Insect	Beetle_from_infested_Prunus_bokhariensis_walk_plate_on_RBCA.__No_mold_on_plate.__Prunus_bokhariensis_Type_Botanky_E-1-18	Insect	No	2	Unknown	No	No	No	No	No	No	No	No	UCD_05_780	217	M3._Mosaic_region_3	Mosaics	TBD	0.000290751	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Mosaic
UCD_09-448	UCD_09_448	ERP014555	NA	Davis_CA_UCD	Fruit	Olives_from_Middle_of_season_1._on_RBCA_11.25.09_Streaked_onto_PDA_11/30/09	Fruit	No	2	Unknown	No	No	No	No	No	No	No	No	UCD_09_448	201	2._Alpechin_	2._Alpechin_	TBD	0.000309087	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Alpechin
UCD_11-601	UCD_11_601	ERP014555	NA	Davis_CA_UCD_Food_Science_Pilot_plant._	Fruit	Olive_fermentation_1-gallon_Bucket_5B_brine_Sicilian_style_olives_inoculated_with_Saccharomyces_cerevisiase_from_2009_olives.	SSF	No	2	Unknown	No	No	No	No	No	No	No	No	UCD_11_601	208	2._Alpechin_	2._Alpechin_	TBD	0.000309601	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Alpechin
UCD_40-235	UCD_40_235	ERP014555	NA	Walnut_Creek_California	Wine	Muscate_grapes	Fruit	No	2	Unknown	No	No	No	No	No	No	Yes	No	UCD_40_235	354	1._Wine/European_	1._Wine/European_	TBD	0.000199642	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Wine
UCD_40-248	UCD_40_248	ERP014555	NA	Tulare_Winery_California	Wine	Muscat_must_to_be_fortified__(1939)	Wine	No	2	Unknown	No	No	No	No	No	No	No	No	UCD_40_248	220	1._Wine/European_	1._Wine/European_	TBD	0.000188191	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Wine
UCD_40-346	UCD_40_346	ERP014555	NA	Fresno_area_California	Fruit	Spoiled_Adriatic_orchard_figs_(1939)	Fruit	No	2	2	+1@5,9	+1@5,9	Yes	Gain	Yes	No	No	No	UCD_40_346	283	M2._Mosaic_region_2	Mosaics	TBD	0.002543013	Peter_et_al_2018	NA	NA	NA	NA	+1	NA	NA	NA	+1	NA	NA	NA	NA	NA	NA	NA	2	1	Wine
UCD_40-49	UCD_40_49	ERP014555	NA	NA	Fruit	Citrus_fermentation	Fermentation	No	2	Unknown	No	+1@1,4	Yes	Gain	Yes	No	No	No	UCD_40_49	281	1._Wine/European_	1._Wine/European_	TBD	0.000165498	Peter_et_al_2018	+1	NA	NA	+1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1	Wine
UCD_61-190-6A	UCD_61_190_6A	ERP014555	NA	California_USA	Insect	Drosophila_sp._	Insect	No	2	Unknown	No	+2@1,3	Yes	Gain	Yes	No	No	No	UCD_61_190_6A	244	NA	NA	TBD	0.000454191	Peter_et_al_2018	+2	NA	+2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1	Mosaic
UFRJ_50613-2D(a)	UFRJ_50613_2D_a	ERP014555	NA	Rio_de_Janeiro_Brazil	Water	Cushvara_river	Water	No	2	Unknown	No	No	No	No	No	No	Yes	No	UFRJ_50613_2D_a	265	M2._Mosaic_region_2_	Mosaics	TBD	0.000301179	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Mosaic
UL G84F88I90	ULG84F88I90	ERP014555	NA	Vietnam	Fruit	S._boulardii_isolates_lychee_(reference_strain_Biocodex)	Fruit	No	2	2	No	No	No	No	No	No	No	No	ULG84F88I90	215	1._Wine/European_(subclade_3)	1._Wine/European_	TBD	0.000347915	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Wine
UWOPS03-429.1	UWOPS03_429_1	ERP014555	NA	Malaysia	Tree	Nectar_bertam_palm	Flower	No	2	Unknown	No	No	No	No	No	No	No	No	UWOPS03_429_1	197	19._Malaysian_	19._Malaysian_	TBD	0.000221224	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Malaysian
UWOPS03-459.1	UWOPS03_459_1	ERP014555	NA	Malaysia	Tree	Nectar_bertam_palm	Flower	No	2	Unknown	No	No	No	No	No	No	Yes	No	UWOPS03_459_1	205	19._Malaysian_	19._Malaysian_	TBD	0.000218568	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Malaysian
UWOPS03-461.4	UWOPS03_461_4	ERP014555	NA	Malaysia	Tree	Nectar_Bertam_palm	Fruit	No	2	Unknown	No	No	No	No	No	No	Yes	No	UWOPS03_461_4	246	19._Malaysian_	19._Malaysian_	TBD	0.000199984	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Malaysian
UWOPS03-433.3	UWOPS03-433.3	ERP014555	NA	Malaysia	Tree	Nectar_bertam_palm	Flower	No	2	Unknown	No	No	No	No	No	No	No	No	UWOPS03-433.3	325	19._Malaysian_	19._Malaysian_	TBD	0.000216665	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Malaysian
UWOPS83-883-2	UWOPS83_883_2	ERP014555	NA	Navassa_Island	Insect	Drosophila_sp._from_Opuntia_stricta	Insect	No	2	2	No	No	No	No	No	No	No	No	UWOPS83_883_2	211	8._Mixed_origin_	8._Mixed_origin_	TBD	0.003927042	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Mixed Origin
VKM_Y-504:S	VKM_Y_504_S	ERP014555	NA	Russian_Far_East	Fruit	Berries_of_Viburnum_Burejanum	Fruit	No	2	Unknown	No	No	No	No	No	No	No	No	VKM_Y_504_S	254	18._Far_East_Asia_	18._Far_East_Asia_	TBD	0.000393985	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Far East Asian
VL5	VL5	ERP014555	NA	Phan_Thiet_South_Vietnam	Fermentation	Rice_fermentation_starter_culture	SSF	No	2	2	No	No	No	No	No	No	No	No	VL5	260	26._Asian_fermentation_	26._Asian_fermentation_	TBD	0.000820289	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Asian Ferm.
Win-8B	Win_8B	ERP014555	NA	UK	Beer	Brewery	Beer	No	2	2	+1@9	+1@9	Yes	Gain	Yes	0.03	No	No	Win_8B	211	8._Mixed_origin_	8._Mixed_origin_	TBD	0.003566107	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	+1	NA	NA	NA	NA	NA	NA	NA	2	1	Mixed Origin
4.9_WLP099	WLP099	ERP014555	NA	United_Kingdom	Beer	Carlsberg_Beer_super_high_gravity	Beer	No	2	2	No	No	No	No	No	No	No	No	WLP099	275	1._Wine/European_	1._Wine/European_	TBD	0.000688379	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Wine
6.2_WLP570	WLP570	ERP014555	NA	Belgium	Beer	Carlsberg_Beer	Beer	No	2	2	No	No	No	No	No	No	No	No	WLP570	252	7._Mosaic_beer_	7._Mosaic_beer_	TBD	0.002427775	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Ale Beer
Y4	Y4	ERP014555	NA	Indonesia	Fruit	Fruit	Fruit	No	2	Unknown	No	No	No	No	No	No	No	No	Y4	234	1._Wine/European_	1._Wine/European_	TBD	0.000162156	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Wine
Y5	Y5	ERP014555	NA	West_Africa	Palm_wine	Bili_wine	Fermentation	No	2	Unknown	No	No	No	No	No	No	No	No	Y5	355	13._African_palm_wine_	13._African_palm_wine_	TBD	0.00026394	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	African Wine
Y6_b	Y6_b	ERP014555	NA	French_Guiana	Unknown	Unknown	NA	No	2	Unknown	No	+2@2,9,11	Yes	Gain	Yes	No	No	No	Y6_b	249	8._Mixed_origin_	8._Mixed_origin_	TBD	0.000536074	Peter_et_al_2018	NA	+2	NA	NA	NA	NA	NA	NA	+2	NA	+2	NA	NA	NA	NA	NA	2	1	Mixed Origin
YJM308	YJM308	ERP014555	NA	NA	Human_clinical	Clinical	Clinical	No	2	2	+1@11	+1@11	Yes	Gain	Yes	No	Yes	No	YJM308	202	M3._Mosaic_region_3	Mosaics	TBD	0.003258828	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	+1	NA	NA	NA	NA	NA	2	1	Mosaic
YJM339	YJM339	ERP014555	NA	NA	Human_clinical	Clinical	Clinical	No	2	Unknown	No	No	No	No	No	No	No	No	YJM339	208	M3._Mosaic_region_3	Mosaics	TBD	0.000271155	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Clinical
YJM428_1b	YJM428_1b	ERP014555	NA	California_USA	Human_clinical	Paracenteis_fluid	Clinical	No	2	Unknown	No	+2@16	Yes	Gain	Yes	No	Yes	No	YJM428_1b	201	M3._Mosaic_region_3	Mosaics	TBD	0.000294225	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	+2	2	1	Mosaic
YJM627	YJM627	ERP014555	NA	France	Unknown	Seg._Y55	NA	No	2	Unknown	No	No	No	No	No	No	Yes	No	YJM627	263	M3._Mosaic_region_3	Mosaics	TBD	0.00034108	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Mosaic
YJM990	YJM990	ERP014555	NA	Italy	Human_clinical	Vagina	Clinical	No	2	Unknown	No	No	No	No	No	No	No	No	YJM990	201	1._Wine/European_(subclade_2)	1._Wine/European_	TBD	0.000160187	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Wine
YPS128	YPS128	ERP014555	NA	Pennsylvania_USA	Soil	Soil_beneath_Quercus_alba	Tree	No	2	Unknown	No	No	No	No	No	No	No	No	YPS128	256	23._North_American_oak_	23._North_American_oak_	TBD	0.000346663	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	North American Oak
YPS129	YPS129	ERP014555	NA	Pennsylvania_USA	Tree	Flux_from_Quercus_alba	Tree	No	2	Unknown	No	No	No	No	No	No	Yes	No	YPS129	236	23._North_American_oak_	23._North_American_oak_	TBD	0.000356043	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	North American Oak
YPS133	YPS133	ERP014555	NA	Pennsylvania_USA	Soil	Soil_beneath_Quercus_alba	Tree	No	2	Unknown	No	No	No	No	No	No	No	No	YPS133	248	23._North_American_oak_	23._North_American_oak_	TBD	0.000362719	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	North American Oak
YPS134	YPS134	ERP014555	NA	Pennsylvania_USA	Soil	Soil_beneath_Quercus_velutina	Tree	No	2	Unknown	No	No	No	No	No	No	No	No	YPS134	200	23._North_American_oak_	23._North_American_oak_	TBD	0.000346505	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	North American Oak
YPS139	YPS139	ERP014555	NA	Pennsylvania_USA	Soil	Soil_beneath_unidentified_Quercus_sp.	Tree	No	2	Unknown	No	No	No	No	No	No	No	No	YPS139	186	23._North_American_oak_	23._North_American_oak_	TBD	0.00035633	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	North American Oak
YPS141	YPS141	ERP014555	NA	Pennsylvania_USA	Soil	Soil_beneath_Quercus_velutina	Tree	No	2	Unknown	No	No	No	No	No	No	No	No	YPS141	218	23._North_American_oak_	23._North_American_oak_	TBD	0.000339904	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	North American Oak
YPS142	YPS142	ERP014555	NA	Pennsylvania_USA	Nature	Bark_of_q.rubra	Tree	No	2	Unknown	No	No	No	No	No	No	No	No	YPS142	205	23._North_American_oak_	23._North_American_oak_	TBD	0.000355932	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	North American Oak
YPS143	YPS143	ERP014555	NA	Pennsylvania_USA	Soil	Soil_beneath(q.rubra)	Tree	No	2	Unknown	No	No	No	No	No	No	No	No	YPS143	291	23._North_American_oak_	23._North_American_oak_	TBD	0.000367458	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	North American Oak
YPS154	YPS154	ERP014555	NA	Pennsylvania_USA	Tree	Bark_of_q.velutina	Tree	No	2	Unknown	No	No	No	No	No	No	No	No	YPS154	227	23._North_American_oak_	23._North_American_oak_	TBD	0.0003545	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	North American Oak
YPS163	YPS163	ERP014555	NA	Pennsylvanian	Soil	Soil_beneath_Quercus_rubra	Tree	No	2	Unknown	No	No	No	No	No	0.01	Yes	No	YPS163	170	23._North_American_oak_	23._North_American_oak_	TBD	0.000352495	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	North American Oak
YPS615	YPS615	ERP014555	NA	Pennsylvania_USA	Tree	Quercus_sp.	Tree	No	2	Unknown	No	No	No	No	No	0.01	No	Yes	YPS615	111	21._Ecuadorean_	21._Ecuadorean_	TBD	0.000359023	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Ecuadorean
YPS617	YPS617	ERP014555	NA	Pennsylvania_USA	Tree	Quercus_sp.	Tree	No	2	Unknown	No	No	No	No	No	0.05	No	Yes	YPS617	158	21._Ecuadorean_	21._Ecuadorean_	TBD	0.000373775	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Ecuadorean
YPS670	YPS670	ERP014555	NA	Pennsylvania_USA	Tree	Quercus_sp.	Tree	No	2	Unknown	No	No	No	No	No	0.01	No	Yes	YPS670	212	NA	NA	TBD	0.000374531	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	North American Oak
YS11(E)	YS11_E_	ERP014555	NA	Turkey	Bakery	type_yeasts_of_the_species_Saccharomyces_cerevisiae_in_different_sugar_media_Letters_in_Applied_Microbiology_2001	Lab	No	2	2	No	No	No	No	No	No	No	No	YS11_E_	213	8._Mixed_origin_	8._Mixed_origin_	TBD	0.003616118	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Mixed Origin
YS15	YS15	ERP014555	NA	Korea	Bakery	type_yeasts_of_the_species_Saccharomyces_cerevisiae_in_different_sugar_media_Letters_in_Applied_Microbiology_2001	Lab	No	2	2	+1@9	+1@9	Yes	Gain	Yes	No	No	No	YS15	222	8._Mixed_origin_	8._Mixed_origin_	TBD	0.002762925	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	+1	NA	NA	NA	NA	NA	NA	NA	2	1	Mixed Origin
YS20	YS20	ERP014555	NA	Korea	Bakery	type_yeasts_of_the_species_Saccharomyces_cerevisiae_in_different_sugar_media_Letters_in_Applied_Microbiology_2001	Lab	No	2	2	+1@8,9	+1@8,9	Yes	Gain	Yes	No	No	No	YS20	227	8._Mixed_origin_	8._Mixed_origin_	TBD	0.003395372	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	+1	+1	NA	NA	NA	NA	NA	NA	NA	2	1	Mixed Origin
YS22(E)	YS22_E_	ERP014555	NA	NA	Bakery	type_yeasts_of_the_species_Saccharomyces_cerevisiae_in_different_sugar_media_Letters_in_Applied_Microbiology_2001	Commercial	No	2	2	+1@1,9	+1@1,9	Yes	Gain	Yes	No	Yes	No	YS22_E_	403	8._Mixed_origin_	8._Mixed_origin_	TBD	0.002937722	Peter_et_al_2018	+1	NA	NA	NA	NA	NA	NA	NA	+1	NA	NA	NA	NA	NA	NA	NA	2	1	Mixed Origin
ZP_567	ZP_567	ERP014555	NA	Portugal_Castelo_de_Vide	Tree	Quercus_pyrenaica	Tree	No	2	Unknown	No	No	No	No	No	No	No	No	ZP_567	224	4._Mediterranean_oak_	4._Mediterranean_oak_	TBD	0.000280723	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Med Oak
ZP_577	ZP_577	ERP014555	NA	Portugal_Aldeia_das_Dez_S._Estrela	Tree	Quercus_faginea	Tree	No	2	Unknown	No	No	No	No	No	No	Yes	No	ZP_577	337	1._Wine/European_	1._Wine/European_	TBD	0.000180156	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Wine
ZP_611	ZP_611	ERP014555	NA	Canada_Vancouver	Tree	Quercus_robur	Tree	No	2	Unknown	No	No	No	No	No	No	Yes	No	ZP_611	319	M3._Mosaic_region_3_	Mosaics	TBD	0.000315762	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Mosaic
CBS381	PYCC4566	PRJEB36095	NA	Japan	Spoiled Beer	NA	Beer	No	NA	2	No	No	No	No	No	No	No	No	CBS381	123.8363958	Beer 2	Beer 2	NA	0.001130325	Pontes_et_al_2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Ale Beer
PYCC4654	CBS1544	PRJEB36095	NA	Netherlands	Fermenting fruit juice	NA	Fermentation	No	NA	2	No	+2@11	Yes	Gain	Yes	0.05	No	No	PYCC4654	91.22636623	NA	NA	NA	0.000435833	Pontes_et_al_2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	+2	NA	NA	NA	NA	NA	2	1	Mosaic
PYCC6721	CBS420	PRJEB36095	NA	Italy	Cheese	NA	Dairy	No	NA	2	+1@8	+1@8	Yes	Gain	Yes	No	No	Yes	PYCC6721	93.72049777	Dairy	Dairy	NA	0.003343032	Pontes_et_al_2020	NA	NA	NA	NA	NA	NA	NA	+1	NA	NA	NA	NA	NA	NA	NA	NA	2	1	French Dairy
PYCC8029	NRRLY5508	PRJEB36095	NA	Arguelles, Manila, Philippines	Coconut pod	NA	Fruit	No	NA	2	No	No	No	No	No	0.05	No	No	PYCC8029	94.13662965	Philippines	Philippines	NA	0.001606293	Pontes_et_al_2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Asian Islands
PYCC8032	NRRLY7327	PRJEB36095	NA	H. Douglas, University of Washington, Seattle, Washington	Tibetan beer starter	NA	Commercial	No	NA	2	No	No	No	No	No	0.01	No	No	PYCC8032	108.7523716	Sake	Sake	NA	0.002585972	Pontes_et_al_2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Mosaic
PYCC8195	CBS436	PRJEB36095	NA	Japan	Sake moto	NA	Sake	No	NA	2	No	No	No	No	No	0.05	No	No	PYCC8195	45.63741055	Wine - Main	Wine - Main	NA	0.000445216	Pontes_et_al_2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Wine
TUM3-D-2	NA	PRJEB36095	NA	Germany, state Lower Saxony (Niedersachsen)	Spoilage yeast isolated from brewery	NA	Beer	No	NA	2	No	No	No	No	No	0.03	No	No	TUM3-D-2	70.85412177	Beer 2	Beer 2	NA	0.002476576	Pontes_et_al_2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Ale Beer
TUM3-H-2	NA	PRJEB36095	NA	Germany, state Lower Saxony (Niedersachsen)	Spoilage yeast isolated from brewery	NA	Beer	No	NA	2	No	No	No	No	No	0.03	No	No	TUM3-H-2	69.178136	Beer 2	Beer 2	NA	0.002471382	Pontes_et_al_2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Ale Beer
TUMPI-BA-31	NA	PRJEB36095	NA	Germany, state Rhineland-Palatinate (Rheinalnd-Pfalz)	Spoilage yeast isolated from brewery	NA	Beer	No	NA	2	No	No	No	No	No	0.03	No	No	TUMPI-BA-31	75.80611626	Beer 2	Beer 2	NA	0.002482483	Pontes_et_al_2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Ale Beer
TUMPI-BA-45	NA	PRJEB36095	NA	Germany, state Lower Saxony (Niedersachsen)	Spoilage yeast isolated from brewery	NA	Beer	No	NA	2	No	No	No	No	No	0.05	No	No	TUMPI-BA-45	53.85055702	Beer 2	Beer 2	NA	0.002381288	Pontes_et_al_2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Ale Beer
TUMPI-BA-109	NA	PRJEB36095	NA	Germany, state North-Rhine Westphalia (Nordhein-Westfalen)	Spoilage yeast isolated from brewery	NA	Beer	No	NA	2	+1@1,12	+1@1,12	Yes	Gain	Yes	0.05	No	No	TUMPI-BA-109	50.2614342	Beer 2	Beer 2	NA	0.001992641	Pontes_et_al_2020	+1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	+1	NA	NA	NA	NA	2	1	Ale Beer
TUMPI-BA-105	NA	PRJEB36095	NA	Unknown	Spoilage yeast isolated from beer-mixed beverage	NA	Beer	No	NA	2	No	No	No	No	No	0.03	No	No	TUMPI-BB-105	64.90612527	Beer 2	Beer 2	NA	0.002143532	Pontes_et_al_2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Ale Beer
92-123	NA	SRP072079	Truseq	NA	Clinical_	NA	Clinical	No	NA	2	No	No	No	No	No	0.05	No	No	92-123	79	NA	NA	TBD	0.004061336	Zhu_et_al_2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Clinical
